Unnamed: 0,Vehicle Type,Make,Model,Year,Price,Milleage,District,published date,Vehicle URL,Condition
3,Car,Suzuki,Alto Japan,2023.0,6590000.0,9900.0,Kiribathgoda,2/7/2026,https://riyasewana.com/buy/suzuki-alto-japan-sale-kiribathgoda-11167345,Recondition
11,Car,Suzuki,Spacia Custom Xs,2024.0,8700000.0,15000.0,Puttalam,2/6/2026,https://riyasewana.com/buy/suzuki-spacia-custom-sale-puttalam-11167325,Recondition
36,Car,Daihatsu,Tanto,2024.0,7500000.0,7000.0,Colombo,2/6/2026,https://riyasewana.com/buy/daihatsu-tanto-sale-colombo-11167272,Recondition
38,Car,Nissan,Dayz,2023.0,7500000.0,4000.0,Colombo,2/6/2026,https://riyasewana.com/buy/nissan-dayz-sale-colombo-11167268,Brand New
61,Car,Toyota,Yaris,2024.0,9500000.0,6000.0,Colombo,2/5/2026,https://riyasewana.com/buy/toyota-yaris-sale-colombo-11161368,Recondition
62,Car,Audi,A3 S Line,2023.0,22500000.0,10000.0,Colombo,2/4/2026,https://riyasewana.com/buy/audi-a3-s-sale-colombo-11155681,Recondition
89,Car,Mercedes-Benz,A180 AMG PREMIUM Registered,2024.0,26500000.0,9500.0,Colombo,2/6/2026,https://riyasewana.com/buy/mercedes-benz-a180-amg-sale-colombo-11167137,Recondition
90,Car,Toyota,Vitz,2023.0,8875000.0,4100.0,Polgahawela,2/6/2026,https://riyasewana.com/buy/toyota-vitz-sale-polgahawela-11167136,Brand New
120,Car,Toyota,Yaris,2023.0,8875000.0,4132.0,Polgahawela,2/6/2026,https://riyasewana.com/buy/toyota-yaris-sale-polgahawela-11167038,Brand New
188,Car,DFSK,I-Auto Limited Edition,2024.0,1395000.0,17100.0,Panadura,2/6/2026,https://riyasewana.com/buy/dfsk-i-auto-limited-sale-panadura-11166870,Recondition
191,Car,Suzuki,Wagon R FX Safety,2024.0,7150000.0,9000.0,Homagama,2/6/2026,https://riyasewana.com/buy/suzuki-wagon-r-sale-homagama-11166863,Recondition
205,Car,Toyota,Yaris G,2023.0,9975000.0,25000.0,Colombo,2/6/2026,https://riyasewana.com/buy/toyota-yaris-g-sale-colombo-11166827,Recondition
223,Car,Suzuki,Custom Zx,2023.0,3275000.0,34000.0,Gampaha,2/6/2026,https://riyasewana.com/buy/suzuki-custom-zx-sale-gampaha-11166786,Recondition
230,Car,Suzuki,Spacia Custom,2024.0,8600000.0,3000.0,Panadura,2/6/2026,https://riyasewana.com/buy/suzuki-spacia-custom-sale-panadura-11166776,Brand New
284,Car,Tesla,Model 3 Highland,2024.0,28500000.0,14000.0,Kotte,2/6/2026,https://riyasewana.com/buy/tesla-model-3-sale-kotte-11166632,Recondition
298,Car,Suzuki,Wagon R FX Safety,2024.0,7200000.0,20350.0,Colombo,2/6/2026,https://riyasewana.com/buy/suzuki-wagon-r-sale-colombo-11166589,Recondition
305,Car,Nissan,Roox Highway Star Pro Pilot,2024.0,8975000.0,3000.0,Kadawatha,2/2/2026,https://riyasewana.com/buy/nissan-roox-highway-sale-kadawatha-11143791,Brand New
337,Car,Honda,N Box Coordinate Style,2024.0,8750000.0,4200.0,Mirigama,2/6/2026,https://riyasewana.com/buy/honda-n-box-sale-mirigama-11166484,Brand New
354,Car,Daihatsu,Mira X Limited Sa3,2025.0,6880000.0,28.0,Colombo,2/3/2026,https://riyasewana.com/buy/daihatsu-mira-x-sale-colombo-11149374,Brand New
361,Car,Toyota,Yaris,2023.0,8850000.0,50000.0,Gampaha,2/6/2026,https://riyasewana.com/buy/toyota-yaris-sale-gampaha-11166387,Recondition
364,Car,Suzuki,Spacia,2023.0,8200000.0,5380.0,Polgahawela,2/5/2026,https://riyasewana.com/buy/suzuki-spacia-sale-polgahawela-11159305,Recondition
391,Car,Suzuki,Wagon R,2023.0,7075000.0,8000.0,Katunayake,2/6/2026,https://riyasewana.com/buy/suzuki-wagon-r-sale-katunayake-11166288,Recondition
411,Car,Mitsubishi,EK WAGON SAFETY DAYZ,2023.0,7175000.0,9000.0,Homagama,2/6/2026,https://riyasewana.com/buy/mitsubishi-ek-wagon-sale-homagama-11166251,Recondition
478,Car,Suzuki,Wagon R Custom ZX,2024.0,8550000.0,8000.0,Nittambuwa,2/1/2026,https://riyasewana.com/buy/suzuki-wagon-r-sale-nittambuwa-11138601,Recondition
489,Car,Suzuki,Wagon R FX Safety,2024.0,7250000.0,900.0,Homagama,2/6/2026,https://riyasewana.com/buy/suzuki-wagon-r-sale-homagama-11166048,Brand New
530,Car,Suzuki,Wagon R ZX,2023.0,8000000.0,10.0,Wennappuwa,2/6/2026,https://riyasewana.com/buy/suzuki-wagon-r-sale-wennappuwa-11165963,Brand New
581,Car,Toyota,Axio EX HYBRID,2023.0,12900000.0,30000.0,Colombo,2/6/2026,https://riyasewana.com/buy/toyota-axio-ex-sale-colombo-11165841,Recondition
588,Car,Suzuki,Wagon R FX Hybrid Interior,2024.0,7625000.0,3600.0,Mirigama,2/6/2026,https://riyasewana.com/buy/suzuki-wagon-r-sale-mirigama-11165823,Brand New
608,Car,Toyota,Yaris,2024.0,9350000.0,33000.0,Colombo,2/6/2026,https://riyasewana.com/buy/toyota-yaris-sale-colombo-11165766,Recondition
612,Car,Toyota,Roomy G,2023.0,9450000.0,2000.0,Colombo,2/6/2026,https://riyasewana.com/buy/toyota-roomy-g-sale-colombo-11165055,Brand New
616,Car,Suzuki,Wagon RMH85S FX SAFETY PEARL,2025.0,7100000.0,5.0,Colombo,2/6/2026,https://riyasewana.com/buy/suzuki-wagon-rmh85s-sale-colombo-11165721,Brand New
646,Car,Toyota,Passo,2023.0,9500000.0,1490.0,Polgahawela,1/30/2026,https://riyasewana.com/buy/toyota-passo-sale-polgahawela-11129820,Brand New
665,Car,Suzuki,Wagon R Custom Hybrid ZX,2024.0,8400000.0,3000.0,Colombo,1/28/2026,https://riyasewana.com/buy/suzuki-wagon-r-sale-colombo-11119916,Brand New
669,Car,Toyota,YARIS X GRADE,2024.0,9800000.0,4000.0,Welisara,2/6/2026,https://riyasewana.com/buy/toyota-yaris-x-sale-welisara-11165589,Brand New
713,Car,Honda,N-Box JF5 Fashion Style,2023.0,7300000.0,20000.0,Colombo,2/6/2026,https://riyasewana.com/buy/honda-n-box-jf5-sale-colombo-11165426,Recondition
721,Car,Toyota,Yaris CrossZ Black,2023.0,14700000.0,25000.0,Colombo,2/6/2026,https://riyasewana.com/buy/toyota-yaris-crossz-sale-colombo-11165397,Recondition
730,Car,Suzuki,Wagon R Custom Z,2023.0,8100000.0,40000.0,Galle,2/6/2026,https://riyasewana.com/buy/suzuki-wagon-r-sale-galle-11165376,Recondition
745,Car,Nissan,Roox B45A Highway Star G Turbo Pro Pilot Edition,2023.0,8000000.0,25000.0,Colombo,2/6/2026,https://riyasewana.com/buy/nissan-roox-b45a-sale-colombo-11165319,Recondition
755,Car,Suzuki,WAGON R FX,2024.0,7175000.0,600.0,Kottawa,2/6/2026,https://riyasewana.com/buy/suzuki-wagon-r-sale-kottawa-11165277,Brand New
758,Car,Nissan,Dayz B44W Highway Star X,2023.0,7000000.0,20000.0,Colombo,2/6/2026,https://riyasewana.com/buy/nissan-dayz-b44w-sale-colombo-11165266,Recondition
763,Car,Toyota,Roomy Custom G Turbo,2024.0,10450000.0,5192.0,Wattala,2/6/2026,https://riyasewana.com/buy/toyota-roomy-custom-sale-wattala-11165248,Recondition
766,Car,Daihatsu,TAFT,2024.0,8250000.0,220.0,Matugama,2/6/2026,https://riyasewana.com/buy/daihatsu-taft-sale-matugama-11165238,Brand New
768,Car,Toyota,Roomy G,2024.0,9350000.0,10034.0,Wattala,2/6/2026,https://riyasewana.com/buy/toyota-roomy-g-sale-wattala-11165236,Recondition
776,Car,Suzuki,Wagon R Safety Sensing,2024.0,7450000.0,14100.0,Panadura,2/6/2026,https://riyasewana.com/buy/suzuki-wagon-r-sale-panadura-11165210,Recondition
777,Car,Toyota,Roomy G,2024.0,9350000.0,5467.0,Wattala,2/6/2026,https://riyasewana.com/buy/toyota-roomy-g-sale-wattala-11165208,Recondition
785,Car,Honda,N BOX,2023.0,6980000.0,23000.0,Kurunegala,2/6/2026,https://riyasewana.com/buy/honda-n-box-sale-kurunegala-11165186,Recondition
828,Car,Volkswagen,T-cross,2024.0,14500000.0,3000.0,Colombo,2/6/2026,https://riyasewana.com/buy/volkswagen-t-cross-sale-colombo-11165061,Brand New
830,Car,Honda,City,2025.0,1385000.0,5000.0,Negombo,2/6/2026,https://riyasewana.com/buy/honda-city-sale-negombo-11165058,Recondition
846,Car,Suzuki,Alto Japan,2023.0,6400000.0,11400.0,Galle,2/6/2026,https://riyasewana.com/buy/suzuki-alto-japan-sale-galle-11165018,Recondition
856,Car,Audi,A3 Sedan Urban Style,2023.0,17450000.0,5470.0,Colombo,2/6/2026,https://riyasewana.com/buy/audi-a3-sedan-sale-colombo-11164991,Recondition
863,Car,Daihatsu,Mira Es G Grade,2024.0,6975000.0,25000.0,Eheliyagoda,2/6/2026,https://riyasewana.com/buy/daihatsu-mira-es-sale-eheliyagoda-11164963,Recondition
898,Car,Daihatsu,HIJET CARGO,2024.0,7700000.0,300.0,Gampaha,2/1/2026,https://riyasewana.com/buy/daihatsu-hijet-cargo-sale-gampaha-11140284,Brand New
902,Car,Nissan,DAYZ X-LIMITED SAFETY,2023.0,7375000.0,9000.0,Homagama,2/6/2026,https://riyasewana.com/buy/nissan-dayz-x-limited-sale-homagama-11164838,Recondition
906,Car,Suzuki,Wagon R FX Safety,2024.0,7500000.0,6700.0,Dankotuwa,2/6/2026,https://riyasewana.com/buy/suzuki-wagon-r-sale-dankotuwa-11164827,Recondition
938,Car,Suzuki,Wagon R ZX Custom Upgrade,2025.0,9150000.0,12.0,Piliyandala,1/30/2026,https://riyasewana.com/buy/suzuki-wagon-r-sale-piliyandala-11127625,Brand New
945,Car,Suzuki,Swift,2023.0,12000000.0,4000.0,Dehiwala-Mount-Lavinia,2/6/2026,https://riyasewana.com/buy/suzuki-swift-sale-dehiwala-mount-lavinia-11164707,Brand New
979,Car,Suzuki,Wagon R Fx Safety Hybrid,2023.0,7580000.0,7000.0,Nittambuwa,2/6/2026,https://riyasewana.com/buy/suzuki-wagon-r-sale-nittambuwa-11164534,Recondition
982,Car,Suzuki,SPACIA CUSTOM,2024.0,8875000.0,3800.0,Kurunegala,2/6/2026,https://riyasewana.com/buy/suzuki-spacia-custom-sale-kurunegala-11164524,Brand New
989,Car,Suzuki,Wagon R FX,2024.0,7180000.0,1400.0,Kandy,2/6/2026,https://riyasewana.com/buy/suzuki-wagon-r-sale-kandy-11164506,Brand New
1013,Car,Toyota,Yaris X Grade Safety,2025.0,9825000.0,10000.0,Colombo,2/6/2026,https://riyasewana.com/buy/toyota-yaris-x-sale-colombo-11164418,Recondition
1073,Car,Other,Lencar Elactrik,2023.0,265000.0,11422.0,Moratuwa,2/6/2026,https://riyasewana.com/buy/other-lencar-elactrik-sale-moratuwa-11164200,Recondition
1085,Car,Daihatsu,TAFT G TURBO DARK CHROME VENTURE,2024.0,8675000.0,400.0,Colombo,2/6/2026,https://riyasewana.com/buy/daihatsu-taft-g-sale-colombo-11164175,Brand New
1096,Car,Other,Lencar Elactrik,2023.0,265000.0,12652.0,Moratuwa,2/6/2026,https://riyasewana.com/buy/other-lencar-elactrik-sale-moratuwa-11164153,Recondition
1101,Car,Mazda,Flair XG Hybrid,2023.0,7750000.0,2943.0,Colombo,2/2/2026,https://riyasewana.com/buy/mazda-flair-xg-sale-colombo-11145386,Brand New
1125,Car,Daihatsu,Mira ES X Limited Safety,2023.0,6875000.0,19000.0,Kandy,2/6/2026,https://riyasewana.com/buy/daihatsu-mira-es-sale-kandy-11164060,Recondition
1138,Car,Toyota,Yaris X Grade,2024.0,9075000.0,28450.0,Kesbewa,2/6/2026,https://riyasewana.com/buy/toyota-yaris-x-sale-kesbewa-11163989,Recondition
1191,Car,Toyota,Yaris,2023.0,9050000.0,38000.0,Minuwangoda,2/6/2026,https://riyasewana.com/buy/toyota-yaris-sale-minuwangoda-11163810,Recondition
1206,Car,Suzuki,Wagon R Custom Z,2025.0,8599000.0,5.0,Colombo,1/30/2026,https://riyasewana.com/buy/suzuki-wagon-r-sale-colombo-11129637,Brand New
1212,Car,Daihatsu,Mira X GRADE SAFETY,2024.0,6690000.0,3000.0,Moratuwa,2/6/2026,https://riyasewana.com/buy/daihatsu-mira-x-sale-moratuwa-11163744,Brand New
1235,Car,Suzuki,Wagon R,2025.0,8550000.0,210.0,Gampaha,2/6/2026,https://riyasewana.com/buy/suzuki-wagon-r-sale-gampaha-11163639,Brand New
1246,Car,Suzuki,Carry,2024.0,5650000.0,13000.0,Kurunegala,2/6/2026,https://riyasewana.com/buy/suzuki-carry-sale-kurunegala-11163613,Recondition
1248,Car,Audi,A3,2023.0,18500000.0,8000.0,Colombo,2/6/2026,https://riyasewana.com/buy/audi-a3-sale-colombo-11163607,Recondition
1409,Car,Toyota,Yaris X Limited,2023.0,9100000.0,15000.0,Nittambuwa,2/6/2026,https://riyasewana.com/buy/toyota-yaris-x-sale-nittambuwa-11163004,Recondition
1440,Car,Toyota,Yaris X,2024.0,9200000.0,22000.0,Battaramulla,2/6/2026,https://riyasewana.com/buy/toyota-yaris-x-sale-battaramulla-11162911,Recondition
1471,Car,Suzuki,Spacia XS CUSTOM,2023.0,8650000.0,3000.0,Mawanella,2/6/2026,https://riyasewana.com/buy/suzuki-spacia-xs-sale-mawanella-11162804,Brand New
1472,Car,Toyota,Yaris,2024.0,9525000.0,15000.0,Colombo,2/6/2026,https://riyasewana.com/buy/toyota-yaris-sale-colombo-11162799,Recondition
1491,Car,Nissan,Sakura Japan Electric,2023.0,7850000.0,9800.0,Horana,2/6/2026,https://riyasewana.com/buy/nissan-sakura-japan-sale-horana-11162739,Recondition
1526,Car,Daihatsu,Taft G Turbo Chrome Wench,2023.0,8275000.0,31000.0,Horana,2/6/2026,https://riyasewana.com/buy/daihatsu-taft-g-sale-horana-11162611,Recondition
1542,Car,Daihatsu,Mira X Grade,2025.0,6750000.0,2000.0,Kandy,2/6/2026,https://riyasewana.com/buy/daihatsu-mira-x-sale-kandy-11162555,Brand New
1633,Car,Suzuki,Wagon R Custom ZX,2025.0,8950000.0,490.0,Anuradapura,2/6/2026,https://riyasewana.com/buy/suzuki-wagon-r-sale-anuradapura-11162243,Brand New
1664,Car,Suzuki,Wagon R Fx,2025.0,8500000.0,18000.0,Ampara,2/5/2026,https://riyasewana.com/buy/suzuki-wagon-r-sale-ampara-11162123,Recondition
1690,Car,Suzuki,Carry,2024.0,5150000.0,2000.0,Battaramulla,2/5/2026,https://riyasewana.com/buy/suzuki-carry-sale-battaramulla-11162003,Brand New
1703,Car,Daihatsu,Taft Dark Chrome Turbo,2024.0,8095000.0,8000.0,Colombo,2/5/2026,https://riyasewana.com/buy/daihatsu-taft-dark-sale-colombo-11161954,Recondition
1730,Car,Toyota,Yaris X Grade,2023.0,9200000.0,4422.0,Kadawatha,2/5/2026,https://riyasewana.com/buy/toyota-yaris-x-sale-kadawatha-11161870,Brand New
1826,Car,Daihatsu,TAFT,2024.0,7625000.0,3500.0,Colombo,2/5/2026,https://riyasewana.com/buy/daihatsu-taft-sale-colombo-11161408,Brand New
1927,Car,Toyota,YARIS X LIMITED,2023.0,8950000.0,25000.0,Nittambuwa,2/5/2026,https://riyasewana.com/buy/toyota-yaris-x-sale-nittambuwa-11160828,Recondition
1932,Car,Toyota,COROLLA TOURING X,2023.0,14650000.0,34000.0,Negombo,2/5/2026,https://riyasewana.com/buy/toyota-corolla-touring-sale-negombo-11160809,Recondition
1935,Car,Nissan,DAYZ X GRADE,2023.0,7000000.0,45000.0,Negombo,2/5/2026,https://riyasewana.com/buy/nissan-dayz-x-sale-negombo-11160797,Recondition
1938,Car,Honda,N WGN G,2023.0,7000000.0,15000.0,Negombo,2/5/2026,https://riyasewana.com/buy/honda-n-wgn-sale-negombo-11160785,Recondition
1945,Car,Daihatsu,MOVE X LIMITED,2023.0,7250000.0,19000.0,Negombo,2/5/2026,https://riyasewana.com/buy/daihatsu-move-x-sale-negombo-11160759,Recondition
1997,Car,Suzuki,Wagon R Stingray Turbo,2025.0,8875000.0,297.0,Mawanella,2/5/2026,https://riyasewana.com/buy/suzuki-wagon-r-sale-mawanella-11160588,Brand New
2001,Car,Nissan,Dayz X,2024.0,7600000.0,1400.0,Mawanella,2/5/2026,https://riyasewana.com/buy/nissan-dayz-x-sale-mawanella-11160570,Brand New
2030,Car,Toyota,Roomy Custom G,2023.0,9850000.0,7500.0,Galle,2/5/2026,https://riyasewana.com/buy/toyota-roomy-custom-sale-galle-11160424,Recondition
2059,Car,Nissan,DAYZ X Grade,2023.0,7350000.0,12700.0,Kottawa,2/5/2026,https://riyasewana.com/buy/nissan-dayz-x-sale-kottawa-11160315,Recondition
2079,Car,Suzuki,WAGON R FX,2023.0,7775000.0,3872.0,Malabe,2/5/2026,https://riyasewana.com/buy/suzuki-wagon-r-sale-malabe-11160219,Brand New
2083,Car,Toyota,Roomy Custom G Navi Premium,2024.0,10495000.0,5000.0,Colombo,2/5/2026,https://riyasewana.com/buy/toyota-roomy-custom-sale-colombo-11160205,Recondition
2099,Car,Suzuki,Spacia XS Turbo,2024.0,9350000.0,1200.0,Mawanella,2/5/2026,https://riyasewana.com/buy/suzuki-spacia-xs-sale-mawanella-11160132,Brand New
2101,Car,Daihatsu,Mira ES L SA3,2025.0,6390000.0,1900.0,Matugama,2/5/2026,https://riyasewana.com/buy/daihatsu-mira-es-sale-matugama-11160130,Brand New
2163,Car,Toyota,YARIS G LED,2023.0,9750000.0,19000.0,Kandy,2/5/2026,https://riyasewana.com/buy/toyota-yaris-g-sale-kandy-11159869,Recondition
2219,Car,Daihatsu,MIRA,2024.0,6290000.0,29000.0,Mirigama,2/5/2026,https://riyasewana.com/buy/daihatsu-mira-sale-mirigama-11159641,Recondition
2230,Car,Toyota,Roomy Custom G,2023.0,9400000.0,14000.0,Pannala,2/5/2026,https://riyasewana.com/buy/toyota-roomy-custom-sale-pannala-11159602,Recondition
2231,Car,Suzuki,Spacia XS Custom Turbo,2024.0,9500000.0,3000.0,Kandy,2/5/2026,https://riyasewana.com/buy/suzuki-spacia-xs-sale-kandy-11159593,Brand New
2262,Car,Daihatsu,TANTO,2024.0,7995000.0,9074.0,Malabe,2/5/2026,https://riyasewana.com/buy/daihatsu-tanto-sale-malabe-11159442,Recondition
2263,Car,Toyota,Roomy Custom G,2023.0,9900000.0,14000.0,Colombo,2/5/2026,https://riyasewana.com/buy/toyota-roomy-custom-sale-colombo-11159441,Recondition
2277,Car,Toyota,Roomy Custom GT,2023.0,10300000.0,19000.0,Dehiwala-Mount-Lavinia,2/5/2026,https://riyasewana.com/buy/toyota-roomy-custom-sale-dehiwala-mount-lavinia-11159370,Recondition
2281,Car,Suzuki,WAGON R CUSTOM Z UPGRADE,2025.0,8550000.0,3.0,Katunayake,2/5/2026,https://riyasewana.com/buy/suzuki-wagon-r-sale-katunayake-11159350,Brand New
2290,Car,Mitsubishi,EK Space Hybrid G,2023.0,7150000.0,62000.0,Nugegoda,2/5/2026,https://riyasewana.com/buy/mitsubishi-ek-space-sale-nugegoda-11159312,Used
2335,Car,Toyota,ROOMY CUSTOM GT TURBO,2023.0,10490000.0,19800.0,Galle,2/5/2026,https://riyasewana.com/buy/toyota-roomy-custom-sale-galle-11159093,Recondition
2377,Car,Suzuki,Wagon R FX Safety Auction Grade 5,2024.0,7345000.0,2000.0,Colombo,2/5/2026,https://riyasewana.com/buy/suzuki-wagon-r-sale-colombo-11158906,Brand New
2384,Car,Suzuki,Carry,2025.0,5750000.0,344.0,Malabe,2/5/2026,https://riyasewana.com/buy/suzuki-carry-sale-malabe-11158838,Brand New
2478,Car,Nissan,Roox S PRO G TURBO,2023.0,8650000.0,12500.0,Gampaha,2/5/2026,https://riyasewana.com/buy/nissan-roox-s-sale-gampaha-11158273,Recondition
2479,Car,Suzuki,Wagon R FX,2023.0,6750000.0,11895.0,Gampaha,2/5/2026,https://riyasewana.com/buy/suzuki-wagon-r-sale-gampaha-11158272,Recondition
2490,Car,Toyota,COROLLAG WINE,2023.0,15850000.0,3166.0,Gampaha,2/5/2026,https://riyasewana.com/buy/toyota-corollag-wine-sale-gampaha-11158229,Brand New
2497,Car,Toyota,Yaris Ativ GR SPORT HYBRID,2025.0,18200000.0,3.0,Kelaniya,2/5/2026,https://riyasewana.com/buy/toyota-yaris-ativ-sale-kelaniya-11158195,Brand New
2502,Car,Toyota,Roomy GT Turbo,2025.0,11050000.0,109.0,Piliyandala,2/5/2026,https://riyasewana.com/buy/toyota-roomy-gt-sale-piliyandala-11158166,Brand New
2621,Car,Toyota,Yaris,2024.0,9800000.0,7000.0,Colombo,2/5/2026,https://riyasewana.com/buy/toyota-yaris-sale-colombo-11157567,Recondition
2640,Car,Toyota,Roomy GT Turbo,2023.0,9600000.0,19000.0,Colombo,2/5/2026,https://riyasewana.com/buy/toyota-roomy-gt-sale-colombo-11157468,Recondition
2693,Car,Suzuki,Carry,2023.0,4850000.0,11000.0,Gampaha,2/4/2026,https://riyasewana.com/buy/suzuki-carry-sale-gampaha-11157235,Recondition
2741,Car,Suzuki,Wagon R Fx Safety,2024.0,7400000.0,12000.0,Wennappuwa,2/4/2026,https://riyasewana.com/buy/suzuki-wagon-r-sale-wennappuwa-11157011,Recondition
2750,Car,Toyota,Yaris X Limited,2023.0,9250000.0,38800.0,Homagama,2/4/2026,https://riyasewana.com/buy/toyota-yaris-x-sale-homagama-11156957,Recondition
2755,Car,Suzuki,Wagon R Custom,2025.0,8750000.0,282.0,Wattala,2/4/2026,https://riyasewana.com/buy/suzuki-wagon-r-sale-wattala-11156928,Brand New
2779,Car,BMW,218i,2024.0,26500000.0,6000.0,Colombo,2/4/2026,https://riyasewana.com/buy/bmw-218i-sale-colombo-11156760,Recondition
2780,Car,BMW,218i,2024.0,26500000.0,5000.0,Colombo,2/4/2026,https://riyasewana.com/buy/bmw-218i-sale-colombo-11156759,Recondition
2797,Car,BMW,218i,2023.0,25500000.0,13000.0,Colombo,2/4/2026,https://riyasewana.com/buy/bmw-218i-sale-colombo-11156699,Recondition
2799,Car,Audi,A3,2023.0,18500000.0,1500.0,Colombo,2/4/2026,https://riyasewana.com/buy/audi-a3-sale-colombo-11156663,Brand New
2803,Car,Audi,A3,2023.0,16000000.0,8000.0,Colombo,2/4/2026,https://riyasewana.com/buy/audi-a3-sale-colombo-11156629,Recondition
2860,Car,Nissan,Aura G Grade,2025.0,12990000.0,25000.0,Colombo,2/4/2026,https://riyasewana.com/buy/nissan-aura-g-sale-colombo-11156275,Recondition
2906,Car,Suzuki,Carol,2023.0,6590000.0,9900.0,Kiribathgoda,2/4/2026,https://riyasewana.com/buy/suzuki-carol-sale-kiribathgoda-11155981,Recondition
2928,Car,Suzuki,Wagon R FZ,2024.0,7350000.0,11752.0,Anuradapura,2/4/2026,https://riyasewana.com/buy/suzuki-wagon-r-sale-anuradapura-11155848,Recondition
2944,Car,Nissan,Dayz,2023.0,8125000.0,12700.0,Gampaha,2/4/2026,https://riyasewana.com/buy/nissan-dayz-sale-gampaha-11155751,Recondition
2949,Car,Daihatsu,MIRA X GRADE,2025.0,6750000.0,1900.0,Kandy,2/4/2026,https://riyasewana.com/buy/daihatsu-mira-x-sale-kandy-11155704,Brand New
2973,Car,Suzuki,Spacia Custom,2024.0,8650000.0,3100.0,Panadura,2/4/2026,https://riyasewana.com/buy/suzuki-spacia-custom-sale-panadura-11155557,Brand New
2998,Car,Suzuki,Wagon R Custom Z,2025.0,8850000.0,258.0,Hanwella,2/4/2026,https://riyasewana.com/buy/suzuki-wagon-r-sale-hanwella-11155389,Brand New
3034,Car,Daihatsu,TANTO,2023.0,7550000.0,14323.0,Malabe,2/4/2026,https://riyasewana.com/buy/daihatsu-tanto-sale-malabe-11155204,Recondition
3043,Car,Daihatsu,Mira,2023.0,6500000.0,16000.0,Mirigama,2/4/2026,https://riyasewana.com/buy/daihatsu-mira-sale-mirigama-11155148,Recondition
3107,Car,Toyota,Corolla WXB,2023.0,15300000.0,15000.0,Matara,2/4/2026,https://riyasewana.com/buy/toyota-corolla-wxb-sale-matara-11154852,Recondition
3110,Car,Suzuki,Wagon R FX,2024.0,7075000.0,6000.0,Matara,2/4/2026,https://riyasewana.com/buy/suzuki-wagon-r-sale-matara-11154845,Recondition
3129,Car,Other,Haval Jolion,2025.0,12900000.0,6000.0,Battaramulla,2/4/2026,https://riyasewana.com/buy/other-haval-jolion-sale-battaramulla-11154734,Recondition
3164,Car,Daihatsu,Mira G,2024.0,6990000.0,4628.0,Anuradapura,2/4/2026,https://riyasewana.com/buy/daihatsu-mira-g-sale-anuradapura-11154555,Brand New
3204,Car,Suzuki,Alto L,2024.0,6500000.0,200.0,Battaramulla,2/4/2026,https://riyasewana.com/buy/suzuki-alto-l-sale-battaramulla-11154342,Brand New
3234,Car,Toyota,Roomy Custom G,2026.0,9150000.0,14000.0,Galle,2/4/2026,https://riyasewana.com/buy/toyota-roomy-custom-sale-galle-11154180,Recondition
3235,Car,Toyota,Roomy Custom GT Turbo 360 Cam,2024.0,9990000.0,13300.0,Ambalangoda,2/4/2026,https://riyasewana.com/buy/toyota-roomy-custom-sale-ambalangoda-11154177,Recondition
3250,Car,Honda,N Box,2023.0,7550000.0,11000.0,Nugegoda,2/4/2026,https://riyasewana.com/buy/honda-n-box-sale-nugegoda-11154082,Recondition
3251,Car,Toyota,Roomy Custome GT,2025.0,10850000.0,100.0,Matale,2/4/2026,https://riyasewana.com/buy/toyota-roomy-custome-sale-matale-11154079,Brand New
3261,Car,Daihatsu,Mira ES,2023.0,6000000.0,30000.0,Colombo,2/4/2026,https://riyasewana.com/buy/daihatsu-mira-es-sale-colombo-11154048,Recondition
3262,Car,Daihatsu,Move,2023.0,6850000.0,9000.0,Nugegoda,2/4/2026,https://riyasewana.com/buy/daihatsu-move-sale-nugegoda-11154043,Recondition
3270,Car,Mitsubishi,Ek Wagon,2024.0,7050000.0,3500.0,Nugegoda,2/4/2026,https://riyasewana.com/buy/mitsubishi-ek-wagon-sale-nugegoda-11153998,Brand New
3276,Car,Toyota,Axio Ex,2024.0,13750000.0,49000.0,Nugegoda,2/4/2026,https://riyasewana.com/buy/toyota-axio-ex-sale-nugegoda-11153970,Recondition
3283,Car,Nissan,Dayz X,2023.0,7275000.0,19000.0,Nugegoda,2/4/2026,https://riyasewana.com/buy/nissan-dayz-x-sale-nugegoda-11153927,Recondition
3290,Car,Toyota,Passo,2023.0,8100000.0,15000.0,Nugegoda,2/4/2026,https://riyasewana.com/buy/toyota-passo-sale-nugegoda-11153894,Recondition
3303,Car,Toyota,Roomy G,2023.0,8550000.0,49000.0,Nugegoda,2/4/2026,https://riyasewana.com/buy/toyota-roomy-g-sale-nugegoda-11153818,Recondition
3304,Car,Toyota,Passo,2023.0,8275000.0,4900.0,Kadawatha,2/4/2026,https://riyasewana.com/buy/toyota-passo-sale-kadawatha-11153803,Brand New
3307,Car,Suzuki,Spacia,2023.0,8275000.0,17000.0,Kadawatha,2/4/2026,https://riyasewana.com/buy/suzuki-spacia-sale-kadawatha-11153790,Recondition
3329,Car,Daihatsu,TAFT G TURBO DARK CHROME VENTURE,2025.0,8125000.0,9200.0,Hikkaduwa,2/4/2026,https://riyasewana.com/buy/daihatsu-taft-g-sale-hikkaduwa-11153693,Recondition
3361,Car,Daihatsu,Mira Pixis G Grade,2023.0,6950000.0,3500.0,Ragama,2/4/2026,https://riyasewana.com/buy/daihatsu-mira-pixis-sale-ragama-11153495,Brand New
